erId,size,artist,title,medium,signed,sold,hammerGBP,saleDate,url,lotId,action,reason,editionNote
forum-81781-er,2,Julian Opie,Statuette (Jacket),Laser-cut acrylic multiple,False,False,,2021-06-30,https://www.forumauctions.co.uk/bidding/2203-forum-auctions-artsy-summer-editions-373/26-julian-opie-b1958statuette-jacket-81781,81781,clear,no 'edition of N' in the note,
forum-81782-er,8,Julian Opie,Statuette (Plastic Bag),Laser-cut acrylic multiple,False,False,,2021-06-30,https://www.forumauctions.co.uk/bidding/2203-forum-auctions-artsy-summer-editions-373/64-julian-opie-b1958statuette-plastic-bag-81782,81782,clear,no 'edition of N' in the note,
forum-81783-er,8,Julian Opie,Statuette (Backpack),Laser-cut acrylic multiple,False,False,,2021-06-30,https://www.forumauctions.co.uk/bidding/2203-forum-auctions-artsy-summer-editions-373/65-julian-opie-b1958statuette-backpack-81783,81783,clear,no 'edition of N' in the note,
forum-81784-er,8,Julian Opie,Statuette (Cardigan),Laser-cut acrylic multiple,False,False,,2021-06-30,https://www.forumauctions.co.uk/bidding/2203-forum-auctions-artsy-summer-editions-373/66-julian-opie-b-1958statuette-cardigan-81784,81784,clear,no 'edition of N' in the note,
forum-81785-er,8,Julian Opie,,Laser-cut acrylic multiple,False,False,,2021-06-30,https://www.forumauctions.co.uk/bidding/2203-forum-auctions-artsy-summer-editions-373/67-julian-opie-b-1958statuette-headphones-81785,81785,clear,no 'edition of N' in the note,
forum-81823-er,2,David Shrigley,Four Posters,Four offset lithographs printed in colours,False,True,360.0,2021-06-30,https://www.forumauctions.co.uk/bidding/2203-forum-auctions-artsy-summer-editions-373/81-david-shrigley-b1968four-posters-81823,81823,clear,no 'edition of N' in the note,
forum-81826-er,4,Ai Weiwei,£ - 2020,Lithograph,False,False,,2021-06-30,https://www.forumauctions.co.uk/bidding/2203-forum-auctions-artsy-summer-editions-373/84-ai-weiwei-b1957163-2020-81826,81826,clear,no 'edition of N' in the note,
forum-81833-er,4,Julian Opie,Tina Walking,Screenprint on acrylic,False,False,,2021-06-30,https://www.forumauctions.co.uk/bidding/2203-forum-auctions-artsy-summer-editions-373/91-julian-opie-b1958tina-walking-81833,81833,clear,no 'edition of N' in the note,
forum-81838-er,2,Thomas Ruff,Nudes Kn 30,Offset lithographic poster printed in colours,False,False,,2021-06-30,https://www.forumauctions.co.uk/bidding/2203-forum-auctions-artsy-summer-editions-373/96-thomas-ruff-b1958nudes-kn-30-81838,81838,clear,no 'edition of N' in the note,
forum-81839-er,2,Wade Guyton,"Untitled (WG3521, 2015)",Offset lithographic poster printed in colours,False,True,90.0,2021-06-30,https://www.forumauctions.co.uk/bidding/2203-forum-auctions-artsy-summer-editions-373/97-wade-guyton-b1972untitled-wg3521-2015-81839,81839,clear,no 'edition of N' in the note,
forum-82661-er,4,Rembrandt van Rijn,The Descent from the Cross: Second Plate,Etching and engraving,False,True,15000.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/10-rembrandt-van-rijn-1606-1669the-descent-from-the-cross-82661,82661,clear,no 'edition of N' in the note,
forum-82662-er,8,Pablo Picasso,,Lithograph printed in colours,True,True,2600.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/82-pablo-picasso-1881-1973-aftert234te-de-arlequinnbspnbsp-82662,82662,clear,no 'edition of N' in the note,
forum-82673-er,8,Victor Pasmore,,The very rare lithograph printed in colours,False,True,850.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/110-victor-pasmore-1908-1998poster-for-the-london-group-82673,82673,clear,no 'edition of N' in the note,proof printed before letters
forum-82681-er,8,Edgar Degas,,Lithograph,True,True,8500.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/22-edgar-degas-1834-1917-after-by-george-william-thornleya-la-82681,82681,clear,no 'edition of N' in the note,
forum-82687-er,4,Rembrandt van Rijn,Three Oriental Figures (Jacob and Laban?),Etching,False,False,,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/8-rembrandt-van-rijn-1606-1669three-oriental-figures-jacob-82687,82687,clear,no 'edition of N' in the note,
forum-82693-er,8,Georges Rouault,,Aquatint printed in colours,False,True,700.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/90-georges-rouault-1871-1958passion-christ-et-pauvres-82693,82693,clear,no 'edition of N' in the note,
forum-82705-er,8,Julian Opie,,Screenprint in colours,False,True,700.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/224-julian-opie-b1958woman-taking-off-man39s-shirt-cristea-p244-82705,82705,clear,no 'edition of N' in the note,
forum-82706-er,8,Pablo Picasso,"Portrait de Dora Maar au Chignon I (Tête de Femme Demi-Profil À Gauche) (Bloch 291, Baer 611)",The rare drypoint,True,False,,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/75-pablo-picasso-1881-1973portrait-de-dora-maar-au-chignon-i-82706,82706,clear,no 'edition of N' in the note,
forum-82711-er,4,Damien Hirst,,Assemblage of glass topped table with collage of printed menus,True,True,3800.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/190-damien-hirst-b1965a-small-square-table-82711,82711,clear,no 'edition of N' in the note,
forum-82720-er,8,Rembrandt van Rijn,The Star of the Kings: A Night Piece,Etching and drypoint,False,False,,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/9-rembrandt-van-rijn-1606-1669the-star-of-the-kings-a-night-82720,82720,clear,no 'edition of N' in the note,
forum-82728-er,2,Albrecht Dürer,The Martyrdom of the Ten Thousand,Woodcut,False,True,600.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/2-albrecht-d252rer-1471-1528the-martyrdom-of-the-ten-thousand-82728,82728,clear,no 'edition of N' in the note,
forum-82729-er,2,Albrecht Dürer,,Woodcut,False,True,750.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/1-albrecht-d252rer-1471-1528the-martyrdom-of-saint-catherine-82729,82729,clear,no 'edition of N' in the note,
forum-82730-er,8,Old Master Print from Chatsworth.-,,Diogenes casting away his bowl Etching with drypoint,False,True,600.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/19-old-master-print-from-chatsworth-salvator-rosa-1615-1673-82730,82730,clear,no 'edition of N' in the note,
forum-82731-er,2,Various Artists,,including Hendrik Goltzius's 'Frederick de Vries with Goltzius's Dog',False,True,380.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/20-various-artists-17th-and-18th-centurycollection-of-over-50-82731,82731,clear,no 'edition of N' in the note,
forum-82732-er,8,Rembrandt van Rijn,,Etching,False,True,6500.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/7-rembrandt-van-rijn-1606-1669the-return-of-the-prodigal-son-82732,82732,clear,no 'edition of N' in the note,
forum-82734-er,8,Rembrandt van Rijn,,Etching,False,True,1300.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/16-rembrandt-van-rijn-1606-1669the-return-of-the-prodigal-son-82734,82734,clear,no 'edition of N' in the note,
forum-82737-er,4,D*Face (Dean Stockton),Going Nowhere Fast 2,Aged acrylic paint and enamel on aluminium panel,True,False,,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/255-dface-b-1978going-nowhere-fast-2-82737,82737,clear,no 'edition of N' in the note,
forum-82738-er,8,Fin DAC (Finbarr Notte),,Acrylic on canvas,True,False,,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/258-fin-dacalabaster-82738,82738,clear,no 'edition of N' in the note,
forum-82739-er,8,Herakut,,Acrylic,True,True,4000.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/259-herakut-b2004stop-destroying-my-city-said-the-dragon-82739,82739,clear,no 'edition of N' in the note,
forum-82742-er,2,Bob Carlos Clarke,Marilyn,Giclee printed in colours,True,False,,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/162-bob-carlos-clarke-1950-2006marilyn-82742,82742,clear,no 'edition of N' in the note,
forum-82753-er,8,Pierre Bonnard,,Lithograph,True,False,,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/21-pierre-bonnard-1867-1947la-lettre-bouvet-98-82753,82753,clear,no 'edition of N' in the note,
forum-82759-er,8,Rembrandt van Rijn,"Jan Lutma, Goldsmith",Etching and drypoint,False,True,2400.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/15-rembrandt-van-rijn-1606-1669jan-lutma-goldsmith-82759,82759,clear,no 'edition of N' in the note,
forum-82760-er,8,André Derain,Amis & Amille,The book,False,False,,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/63-andr233-derain-1880-1954amis-amp-amille-82760,82760,clear,no 'edition of N' in the note,
forum-82764-er,4,Rembrandt van Rijn,,Etching,False,True,3500.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/6-rembrandt-van-rijn-1606-1669the-angel-appearing-to-the-82764,82764,clear,no 'edition of N' in the note,
forum-82765-er,2,Connor Brothers,A Load Of Fuss,Unique pigment print in colours,True,False,,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/167-the-connor-brothers-b1968a-load-of-fuss-82765,82765,clear,no 'edition of N' in the note,
forum-82766-er,2,Connor Brothers,I Drink to Make Other People More Interesting,Unique pigment print in colours,True,False,,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/168-the-connor-brothers-b1968i-drink-to-make-other-people-more-82766,82766,clear,no 'edition of N' in the note,
forum-82767-er,2,Connor Brothers,Extraordinary People,Hand-painted vintage paperback with screenprint additions,True,False,,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/169-the-connor-brothers-b1968extraordinary-people-82767,82767,confirm,note: numbered from the edition of 2 on a label affixed to the reverse,numbered from the edition of 2 on a label affixed to the reverse
forum-82768-er,4,Albrecht Dürer,,Woodcut,False,True,4000.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/3-albrecht-d252rer-1471-1528-joachim-and-the-angel-from-the-82768,82768,clear,no 'edition of N' in the note,
forum-82771-er,2,Connor Brothers,All She Wanted Was To Be Someone's Most Precious Person,Hand-painted vintage paperback with screenprint additions,True,False,,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/170-the-connor-brothers-b1968all-she-wanted-was-to-be-82771,82771,confirm,note: numbered from the edition of 2 on a label affixed to the reverse,numbered from the edition of 2 on a label affixed to the reverse
forum-82772-er,2,Connor Brothers,Impossible Is Nothing,Hand-painted vintage paperback with screenprint additions,True,False,,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/171-the-connor-brothers-b1968impossible-is-nothingnbsp-82772,82772,confirm,note: numbered from the edition of 2 on a label affixed to the reverse,numbered from the edition of 2 on a label affixed to the reverse
forum-82778-er,8,Marc Chagall . Charles Sorlier,,The original cancelled etched copper plate,False,True,7000.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/34-marc-chagall-1887-1985title-page-for-la-fontaine-fables-82778,82778,clear,no 'edition of N' in the note,
forum-82781-er,8,Pierre-Auguste Renoir,"Claude Renoir, Tourné à Gauche (Delteil 40, Stella 40)",Lithograph,False,True,1000.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/26-pierre-auguste-renoir-1841-1919claude-renoir-tourn233-224-82781,82781,clear,no 'edition of N' in the note,
forum-82782-er,8,Pierre-Auguste Renoir,"La Pierre au Trois Croquis (Delteil 41, Stella 41)",Lithograph,False,True,1000.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/25-pierre-auguste-renoir-1841-1919la-pierre-au-trois-croquis-82782,82782,clear,no 'edition of N' in the note,
forum-82783-er,8,Pierre-Auguste Renoir,"Étude de Femme Nue Assise, Variante 1 (Delteil 43, Stella 43)",Lithograph,False,True,700.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/24-pierre-auguste-renoir-1841-1919201tude-de-femme-nue-assise-82783,82783,clear,no 'edition of N' in the note,
forum-82784-er,8,Pierre-Auguste Renoir,,Lithograph,False,True,500.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/23-pierre-auguste-renoir-1841-1919femme-au-cap-de-vigne-4e-82784,82784,clear,no 'edition of N' in the note,
forum-82785-er,8,Lynn Chadwick,,Lithograph,True,True,550.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/94-lynn-chadwick-1914-2003sitting-girl-farr-amp-chadwick-l65-82785,82785,clear,no 'edition of N' in the note,
forum-82786-er,8,Lynn Chadwick,,Lithograph,True,True,600.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/95-lynn-chadwick-1914-2003fur-coat-farr-amp-chadwick-l29-82786,82786,clear,no 'edition of N' in the note,artist's proofs aside from the edition
forum-82789-er,8,Man Ray,,Etching with aquatint,True,True,650.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/68-man-ray-1890-1976decouvert-from-electro-magie-anselmino-40a-82789,82789,clear,no 'edition of N' in the note,numbered from the edition of XXV in pencil
forum-82797-er,8,Eduardo Paolozzi,Study For a Tapestry,The unique lithograph extensively hand-coloured in crayon,True,True,1700.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/113-eduardo-paolozzi-1924-2005study-for-a-tapestry-82797,82797,clear,no 'edition of N' in the note,
forum-82812-er,8,Rembrandt van Rijn,The Adoration of the Shepherds: With the lamp,Etching,False,True,1200.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/13-rembrandt-van-rijn-1606-1669the-adoration-of-the-shepherds-82812,82812,clear,no 'edition of N' in the note,
forum-82813-er,4,Rembrandt van Rijn,The Bathers,Etching,False,True,1200.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/11-rembrandt-van-rijn-1606-1669-the-bathers-82813,82813,clear,no 'edition of N' in the note,
forum-82814-er,2,Rembrandt van Rijn,Peasant Family on the Tramp,Etching,False,True,1000.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/12-rembrandt-van-rijn-1606-1669-peasant-family-on-the-tramp-82814,82814,clear,no 'edition of N' in the note,
forum-82815-er,4,Rembrandt van Rijn,The Flight into Egypt: Crossing a Brook,Etching with drypoint,False,True,2400.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/14-rembrandt-van-rijn-1606-1669the-flight-into-egypt-crossing-82815,82815,clear,no 'edition of N' in the note,
forum-82821-er,4,Joan Miró,,Lithograph printed in colours,True,True,1100.0,2021-07-21,https://www.forumauctions.co.uk/bidding/1084-prints-and-editions-1500-2021-385/69-joan-mir243-1893-1983-untitled-mourlot-743-82821,82821,clear,no 'edition of N' in the note,
